,geometry,name,photos,place_id,plus_code,vicinity,types,LocationID
540,"{'location': {'lat': 27.894422, 'lng': -82.5137657}, 'viewport': {'northeast': {'lat': 27.89582637989272, 'lng': -82.51217812010728}, 'southwest': {'lat': 27.89312672010728, 'lng': -82.51487777989273}}}",4109 W Gandy Blvd,,ChIJ6e6QgtncwogRkNfwVa4Wkp8,,Tampa,['premise'],Bank of America Corporat-4386-1671747
541,"{'location': {'lat': 34.287366, 'lng': -118.786458}, 'viewport': {'northeast': {'lat': 34.28907687989272, 'lng': -118.7848701201073}, 'southwest': {'lat': 34.28637722010728, 'lng': -118.7875697798927}}}",450 American St,,ChIJg-Qr3Lwu6IARcus7qRkRpnY,"{'compound_code': '76P7+WC Simi Valley, California', 'global_code': '856376P7+WC'}",Simi Valley,['street_address'],Bank of America Corporat-4386-1671807
542,"{'location': {'lat': 33.9151042, 'lng': -117.8502005}, 'viewport': {'northeast': {'lat': 33.91655692989272, 'lng': -117.8491025201073}, 'southwest': {'lat': 33.91385727010728, 'lng': -117.8518021798927}}}",275 Valencia Ave,,ChIJ2eJnCGHU3IARqAz8so4W3qE,"{'compound_code': 'W48X+2W Brea, California', 'global_code': '8554W48X+2W'}",Brea,['street_address'],Bank of America Corporat-4386-1671670
543,"{'location': {'lat': 37.9750394, 'lng': -122.0335344}, 'viewport': {'northeast': {'lat': 37.97642407989272, 'lng': -122.0323331201073}, 'southwest': {'lat': 37.97372442010727, 'lng': -122.0350327798927}}}",2001 Clayton Rd Bldg B,,EkZTd2lmdCBQbGF6YSBCdWlsZGluZyBCLCAyMDAxIENsYXl0b24gUmQgQmxkZyBCLCBDb25jb3JkLCBDQSA5NDUyMCwgVVNBIiIaIAoWChQKEgkB7QK7KGeFgBFnzaX6kxerNBIGQmxkZyBC,,Concord,['subpremise'],Bank of America Corporat-4386-1671810
544,"{'location': {'lat': 25.9294151, 'lng': -80.2988505}, 'viewport': {'northeast': {'lat': 25.93078287989272, 'lng': -80.29710332010728}, 'southwest': {'lat': 25.92808322010728, 'lng': -80.29980297989273}}}",17100 NW 59th Ave,,ChIJF5i9tWql2YgRrTO86kohj-g,,Hialeah,['premise'],Bank of America Corporat-4386-1670988
545,"{'location': {'lat': 28.0210766, 'lng': -82.52873009999999}, 'viewport': {'northeast': {'lat': 28.02257762989272, 'lng': -82.5275599}, 'southwest': {'lat': 28.01987797010728, 'lng': -82.5304627}}}",4909 Savarese Cir,,ChIJJd-R5JnBwogR1-JL4dJZ_ec,,Tampa,['premise'],Bank of America Corporat-4386-1671824
546,"{'location': {'lat': 25.8082722, 'lng': -80.3040743}, 'viewport': {'northeast': {'lat': 25.80926287989272, 'lng': -80.30291522010728}, 'southwest': {'lat': 25.80656322010728, 'lng': -80.30561487989272}}}",6601 NW 36th St,,ChIJC-aJ1ou52YgRLR4nt6USUUo,,Virginia Gardens,['premise'],Boeing Company 2019-4440-1804597
547,"{'location': {'lat': 29.60546769999999, 'lng': -95.1434512}, 'viewport': {'northeast': {'lat': 29.60659912989272, 'lng': -95.14175262010728}, 'southwest': {'lat': 29.60389947010727, 'lng': -95.14445227989272}}}",13100 Space Center Blvd,,ChIJKVkf1VKZQIYR_cBsNyBzZbI,,Houston,['premise'],Boeing Company 2019-4440-1803364
548,"{'location': {'lat': 29.664182, 'lng': -91.100473}, 'viewport': {'northeast': {'lat': 29.66552847989273, 'lng': -91.09916722010728}, 'southwest': {'lat': 29.66282882010728, 'lng': -91.10186687989273}}}",Amelia Belle Casino,"[{'height': 341, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118319116717151106230"">Amelia Belle Casino</a>'], 'photo_reference': 'CmRaAAAAfmo8e9_MJC9e1NOreG-Z_kDhumVQUqaHve6rC1-TqfMoMT4nF7bewG82kv56wP6QRA1ypWbeQzmzld8iQ6ZJsZQk7TzqgMOmQan9ZtpjkFLEwwipaoyK5K7gv_f_s9xREhDSb6oIJCqlJR_p9852Zkr_GhQG92XJ2QL1COMo5vH7fl5GUhHLHw', 'width': 512}]",ChIJcfYqaUlkIYYR833bIo5xGFk,"{'compound_code': 'MV7X+MR Amelia, Louisiana', 'global_code': '76XCMV7X+MR'}","500 Lake Palourde Rd, Amelia","['casino', 'point_of_interest', 'establishment']",Boyd Gaming Corporation -4487-2089931
549,"{'location': {'lat': 37.7887655, 'lng': -122.4027468}, 'viewport': {'northeast': {'lat': 37.79025617989272, 'lng': -122.4012873201073}, 'southwest': {'lat': 37.78755652010727, 'lng': -122.4039869798927}}}",One Post Plaza,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116947942834712672565"">Harry</a>'], 'photo_reference': 'CmRaAAAAJUf_LplJbAsfmxEGv7pvyrDq1fanwbGbUItUHjkSaKQk28ieBZ8hrExiACt0zIjJu-aIyKVD17dDyfT1WjiqtcFaeEGxIvPVw3vpK4tBA2IdwQoJUewxoEa1zH7l31ATEhAB_MdzwIHNwxh0LhATChZCGhQllUBxQJ4y305Gq11pgtkP9v2qoQ', 'width': 3024}]",ChIJtX5VNoiAhYARa2sxvaOeNM8,"{'compound_code': 'QHQW+GW Financial District, San Francisco, CA', 'global_code': '849VQHQW+GW'}","1 Post St, San Francisco","['point_of_interest', 'establishment']",Brookfield Office Proper-4415-1712570
550,"{'location': {'lat': 37.787759, 'lng': -122.4028351}, 'viewport': {'northeast': {'lat': 37.78919797989272, 'lng': -122.4016199201073}, 'southwest': {'lat': 37.78649832010727, 'lng': -122.4043195798927}}}",Monadnock Building,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117536020472636997740"">Alyss Noland</a>'], 'photo_reference': 'CmRaAAAAOGcNMSQMu10EEbVmjNCA4FU3-UYvNhsy9aZNo4vVOox39450GsHzFvdV-a0i-8bF2vWm45PDFZibNp2F6Juloq6eJ60MHolD9jBRv8V92LZA3W_IsDbEH4ifILMo9thhEhAdXv-id5wzIRaggZcAG5CfGhSwhRO09t1xDYBTSt7ercrc4FaOCQ', 'width': 4048}]",ChIJj3bDaoiAhYAR1w2LBOLmKlw,"{'compound_code': 'QHQW+4V SoMa, San Francisco, CA', 'global_code': '849VQHQW+4V'}","685 Market St, San Francisco","['real_estate_agency', 'point_of_interest', 'establishment']",Brookfield Office Proper-4415-1712727
551,"{'location': {'lat': 37.7876808, 'lng': -122.403064}, 'viewport': {'northeast': {'lat': 37.78910002989272, 'lng': -122.4018099701073}, 'southwest': {'lat': 37.78640037010728, 'lng': -122.4045096298928}}}",LensCrafters,"[{'height': 1324, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113305919995230455128"">113305919995230455128</a>'], 'photo_reference': 'CmRaAAAAFNP_zpwj-bYlpoKp83ceMplkz4zhuHlgEt9j9melk4PRYkdV1zgKW-haIOH2YHiwOzbNxXRbLNTYiPMxOg-Uf4AEOa6bALTTBddUO4yTRsEhY0Q0Z_jhvt7qzkAMBXIuEhBVVniLtgoAgyg5NcVo3ifaGhTRmTlclFKWDssdZyr0XMQ0XvzNvA', 'width': 1765}]",ChIJj3bDaoiAhYARIhwSzpomAdM,"{'compound_code': 'QHQW+3Q SoMa, San Francisco, CA', 'global_code': '849VQHQW+3Q'}","685 Market St, San Francisco","['health', 'point_of_interest', 'store', 'establishment']",Brookfield Office Proper-4415-1712727
552,"{'location': {'lat': 37.7877269, 'lng': -122.4026141}, 'viewport': {'northeast': {'lat': 37.78921907989272, 'lng': -122.4014611201073}, 'southwest': {'lat': 37.78651942010728, 'lng': -122.4041607798927}}}",BigCommerce - San Francisco,,ChIJhQKhFIiAhYARligg0IS-s-s,"{'compound_code': 'QHQW+3X SoMa, San Francisco, CA', 'global_code': '849VQHQW+3X'}","685 Market St floor 3, San Francisco","['point_of_interest', 'establishment']",Brookfield Office Proper-4415-1712727
553,"{'location': {'lat': 37.3375381, 'lng': -121.8897467}, 'viewport': {'northeast': {'lat': 37.33882257989271, 'lng': -121.8885416201073}, 'southwest': {'lat': 37.33612292010727, 'lng': -121.8912412798928}}}",4 N 2nd St,,ChIJubFsML3Mj4ARip2CAkcSmmk,,San Jose,['premise'],Brookfield Office Proper-4415-1712581
554,"{'location': {'lat': 37.3371187, 'lng': -121.8893909}, 'viewport': {'northeast': {'lat': 37.33833157989272, 'lng': -121.8879387201073}, 'southwest': {'lat': 37.33563192010728, 'lng': -121.8906383798927}}}",WeWork,"[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103621950265833056494"">WeWork</a>'], 'photo_reference': 'CmRaAAAA0BKvqGqh9eeLpQMx4fTUvfhoclXEvGm6s3Xuv0rs0nvZMvO4Ll_-HTHqtOd-YP_biTNEXNsM9d4bWrToH-o_3L-6M4CNdIe5eJZtS3INx5aqO2F5sZGRUrTTL-ua7NKCEhDdvtwp9DN6d21_c2-ocL4UGhQ2YpeVkcdUBPJWyF50Yse5hD43Pw', 'width': 758}]",ChIJzx5IJ73Mj4ARlvNpqLj1msY,"{'compound_code': '84P6+R6 San Jose, California', 'global_code': '849W84P6+R6'}","75 E Santa Clara St, San Jose","['real_estate_agency', 'point_of_interest', 'establishment']",Brookfield Office Proper-4415-1712742
555,"{'location': {'lat': 37.7887655, 'lng': -122.4027468}, 'viewport': {'northeast': {'lat': 37.79025617989272, 'lng': -122.4012873201073}, 'southwest': {'lat': 37.78755652010727, 'lng': -122.4039869798927}}}",One Post Plaza,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116947942834712672565"">Harry</a>'], 'photo_reference': 'CmRaAAAAVRfQNoyMyT2Hx-7drp-5qd5Bpigch22paSYfxWSXB8QpREhvPzEwz2UeO9GGd0Io29xD5WP5rJN1pyBBrrx739qTQBGuSzjqxaDMMG9Mlz6Ig6H4yOF5T3pQZoCTZRTjEhCU5UvkyKFIHiIJC6fVDmuAGhTgQm0RKsjoq28lmzbwRapgSId4fg', 'width': 3024}]",ChIJtX5VNoiAhYARa2sxvaOeNM8,"{'compound_code': 'QHQW+GW Financial District, San Francisco, CA', 'global_code': '849VQHQW+GW'}","1 Post St, San Francisco","['point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710908
556,"{'location': {'lat': 37.787759, 'lng': -122.4028351}, 'viewport': {'northeast': {'lat': 37.78919797989272, 'lng': -122.4016199201073}, 'southwest': {'lat': 37.78649832010727, 'lng': -122.4043195798927}}}",Monadnock Building,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117536020472636997740"">Alyss Noland</a>'], 'photo_reference': 'CmRaAAAASIPbqUbryXSZphfFc1c-xVJPojXYVpG0BU0euydfIHKc27zd_BJqeFdf-Ti8_7eeCvNZwtGyUJ-hGUjPKhd_AkhuQajSGz618_nSBwkWj6jjuqU9v0ezKdFuUH50gBFQEhDC9lV1rO8JtcducxBTuPG7GhQj8V9BzHiAQ2ONBzyFfXLOYwaOYQ', 'width': 4048}]",ChIJj3bDaoiAhYAR1w2LBOLmKlw,"{'compound_code': 'QHQW+4V SoMa, San Francisco, CA', 'global_code': '849VQHQW+4V'}","685 Market St, San Francisco","['real_estate_agency', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710916
557,"{'location': {'lat': 37.7876808, 'lng': -122.403064}, 'viewport': {'northeast': {'lat': 37.78910002989272, 'lng': -122.4018099701073}, 'southwest': {'lat': 37.78640037010728, 'lng': -122.4045096298928}}}",LensCrafters,"[{'height': 1324, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113305919995230455128"">113305919995230455128</a>'], 'photo_reference': 'CmRaAAAA-bUj5vXRXYsK66B4Kt7heMPIxsrhCSmCmpGoVxc1P4hY1l222iTHZaX7QHpbZQYL16h9KQrY5vLTpMR8VyJCDV9cj6qhyjfWIrezMzpVCpWQWsLwf8E879a_n_wpJM5hEhBckHSFa7aGBlFXx7N8lXXaGhSFWEj8spsBF6O50JPQdVY0X99gug', 'width': 1765}]",ChIJj3bDaoiAhYARIhwSzpomAdM,"{'compound_code': 'QHQW+3Q SoMa, San Francisco, CA', 'global_code': '849VQHQW+3Q'}","685 Market St, San Francisco","['health', 'point_of_interest', 'store', 'establishment']",Brookfield Property Grou-4412-1710916
558,"{'location': {'lat': 37.7877269, 'lng': -122.4026141}, 'viewport': {'northeast': {'lat': 37.78921907989272, 'lng': -122.4014611201073}, 'southwest': {'lat': 37.78651942010728, 'lng': -122.4041607798927}}}",BigCommerce - San Francisco,,ChIJhQKhFIiAhYARligg0IS-s-s,"{'compound_code': 'QHQW+3X SoMa, San Francisco, CA', 'global_code': '849VQHQW+3X'}","685 Market St floor 3, San Francisco","['point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710916
559,"{'location': {'lat': 37.3375381, 'lng': -121.8897467}, 'viewport': {'northeast': {'lat': 37.33882257989271, 'lng': -121.8885416201073}, 'southwest': {'lat': 37.33612292010727, 'lng': -121.8912412798928}}}",4 N 2nd St,,ChIJubFsML3Mj4ARip2CAkcSmmk,,San Jose,['premise'],Brookfield Property Grou-4412-1710917
560,"{'location': {'lat': 37.3371187, 'lng': -121.8893909}, 'viewport': {'northeast': {'lat': 37.33833157989272, 'lng': -121.8879387201073}, 'southwest': {'lat': 37.33563192010728, 'lng': -121.8906383798927}}}",WeWork,"[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103621950265833056494"">WeWork</a>'], 'photo_reference': 'CmRaAAAAaKLMg2hrm_jlEwJqRmbvR0h-wrtMge32OkaB1OJ3SR8B2kxSNwbo5X3xdbbW3Rpe2-OSil77XpwbtOMPkdPzM23dLspHDHmG679LeUjwdgJZJhF8UUZt4GRGk16eTozREhBZ3U1yQfuOEl-TUxtTakXYGhQ9ok1Jl3OdaCT2pKKXLUeBrDrwkQ', 'width': 758}]",ChIJzx5IJ73Mj4ARlvNpqLj1msY,"{'compound_code': '84P6+R6 San Jose, California', 'global_code': '849W84P6+R6'}","75 E Santa Clara St, San Jose","['real_estate_agency', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710899
561,"{'location': {'lat': 42.3588513, 'lng': -71.0548501}, 'viewport': {'northeast': {'lat': 42.36024022989272, 'lng': -71.05333957010728}, 'southwest': {'lat': 42.35754057010728, 'lng': -71.05603922989272}}}",75 State Street Garage,"[{'height': 582, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109128588270240540859"">SP Plus Parking</a>'], 'photo_reference': 'CmRaAAAANjdL4zPW350wKHZ_-m-mxzIskxrgsZ5bGhevrr2qh25Q2H5cfENssMWWhnNRy17fYbSGjX0JUj5aWiAtL2T8j7UA8Lxu_5qdW_g2Wqx7MrYIfEf3eNlZ7I8jhnEZeiq-EhDE_6cYqlHGJv42HgOoic7KGhR4ZAijPH4QJHYRfXTr_2SNoqMCvQ', 'width': 956}]",ChIJSVdXYoZw44kR13yDehXa89Y,"{'compound_code': '9W5W+G3 Boston, Massachusetts', 'global_code': '87JC9W5W+G3'}","5 Broad St, Boston","['parking', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
562,"{'location': {'lat': 42.358884, 'lng': -71.055661}, 'viewport': {'northeast': {'lat': 42.36030472989272, 'lng': -71.05432982010727}, 'southwest': {'lat': 42.35760507010728, 'lng': -71.05702947989272}}}",Santander Bank,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109551944387982865295"">Mark Bouck</a>'], 'photo_reference': 'CmRaAAAAIWi1_IaarTzRlCYwDqjPkGrFBAsXNXu21PJ6qasq7I42_32zu-4qyNwwADt_5vxcZW6A-wCAiiNzNm6-TGEGCsBjI7ElWisAZ8wvrGQEExE__QHrPMWgxHT78qCqHifPEhCEGvNdSXY8gY8UaiU2ScFfGhTzkRRP4MIZk7nl0eN-ykGbzTozsQ', 'width': 4032}]",ChIJVUEThoZw44kRPNja5dRlcW4,"{'compound_code': '9W5V+HP Boston, Massachusetts', 'global_code': '87JC9W5V+HP'}","75 State St, Boston","['bank', 'finance', 'insurance_agency', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
563,"{'location': {'lat': 42.3588619, 'lng': -71.0557386}, 'viewport': {'northeast': {'lat': 42.36021172989271, 'lng': -71.05438877010728}, 'southwest': {'lat': 42.35751207010727, 'lng': -71.05708842989272}}}","Spaces - Massachusetts, Boston - Spaces State Street","[{'height': 270, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104772581187517565684"">A Google User</a>'], 'photo_reference': 'CmRaAAAAOo9eoXoua5l17eL5qsfJPcvKOsBzZmrpcG5LCQkon4gd0P-XuAMsbuQwc9zoL3eYXVV-UhplshMVIb0vHrEpSHa5XU0GfOUrNWY4qhjEY7M9If2NhmfiAmHJ0vnlNGSEEhBSc4yklTyME60E7qRu9S0wGhRxNx85XKZdCtp9EBMVyQQundaoXA', 'width': 480}]",ChIJsZhcPeZx44kRAggqy3aIfJc,"{'compound_code': '9W5V+GP Boston, Massachusetts', 'global_code': '87JC9W5V+GP'}","75 State St 1st Floor, Boston","['real_estate_agency', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
564,"{'location': {'lat': 42.358662, 'lng': -71.055065}, 'viewport': {'northeast': {'lat': 42.36001182989272, 'lng': -71.05371517010728}, 'southwest': {'lat': 42.35731217010728, 'lng': -71.05641482989272}}}",L.E.K. Consulting,"[{'height': 3020, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106813875824973616591"">Karen Paiva</a>'], 'photo_reference': 'CmRaAAAAhmTeYQawVmfJypc03Oanm68sjWE9TdCSNDovmceRyS7vw-kdxm37EY9LqKkESCOBjhmEiIryRQu_0ZxTcNvRdXZyuQNK87J8IkTnohH96etXD2fQCJJeUgbm4mImQL77EhBwxe7QyoRcfdb-mmImCVYtGhT8rdFjBJqz3lb0zsmE7TTPxe75RA', 'width': 2268}]",ChIJS9iwtIVw44kRGsBKgR5k7G4,"{'compound_code': '9W5V+FX Boston, Massachusetts', 'global_code': '87JC9W5V+FX'}","75 State St 19th floor, Boston","['point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
565,"{'location': {'lat': 42.3593743, 'lng': -71.05443029999999}, 'viewport': {'northeast': {'lat': 42.36065407989272, 'lng': -71.05306442010726}, 'southwest': {'lat': 42.35795442010728, 'lng': -71.05576407989271}}}",136 State St Parking,,ChIJM3krZoZw44kRw9fy2ryPnY0,"{'compound_code': '9W5W+P6 Boston, Massachusetts', 'global_code': '87JC9W5W+P6'}","136 State St, Boston","['parking', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
566,"{'location': {'lat': 42.3586616, 'lng': -71.0550652}, 'viewport': {'northeast': {'lat': 42.36001142989272, 'lng': -71.05371537010728}, 'southwest': {'lat': 42.35731177010727, 'lng': -71.05641502989273}}}",Cambridge Trust,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117163164938058443381"">Ryan Blanck</a>'], 'photo_reference': 'CmRaAAAAiBq5tfn-Te3xKApvsccK2cWClrmfhGhSKjZHctIpTX1m_7zrSq2s3p1M-kGb_Y0cclbwb9opl4tRPi9G8uqpOyLDy2oKoyG_s4wdlVffFousBrlfiMRuEs2Um1ceplBVEhDQ7_WGDtscr3Rk4T4Bw9mdGhSKp3epxT5QN0aaLLfYdqIs3g_q4w', 'width': 1536}]",ChIJf51Oh4Zw44kRezNfYFmlK0s,"{'compound_code': '9W5V+FX Boston, Massachusetts', 'global_code': '87JC9W5V+FX'}","75 State St 18th floor, Boston","['finance', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
567,"{'location': {'lat': 42.3585731, 'lng': -71.0550732}, 'viewport': {'northeast': {'lat': 42.36018547989273, 'lng': -71.05381422010728}, 'southwest': {'lat': 42.35748582010728, 'lng': -71.05651387989273}}}",Hemenway & Barnes LLP,"[{'height': 369, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116477153789609267971"">Hemenway &amp; Barnes LLP</a>'], 'photo_reference': 'CmRaAAAAsKpLdsbgheoJ5rib8Jx7PYQA-sxniElK63MBIQWj7qOajGxvmnlG7xQqrml9r7tlXB5MIDG1LIhK44iEIaog8WfNtQLrYsfTNWVfq9tEC01c6fZ8cHwflSgaNEnCPl1dEhAVhIDODCKLIz1TBvNikc71GhQWYTnK2Gyg9Vbu2C5WPnckQV54ig', 'width': 503}]",ChIJH9CZLYRw44kRmUk9Uicm-BI,"{'compound_code': '9W5V+CX Boston, Massachusetts', 'global_code': '87JC9W5V+CX'}","75 State St, Boston","['lawyer', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
568,"{'location': {'lat': 42.3586616, 'lng': -71.0550652}, 'viewport': {'northeast': {'lat': 42.36023317989272, 'lng': -71.05379207010728}, 'southwest': {'lat': 42.35753352010727, 'lng': -71.05649172989273}}}",Brooks Brothers,"[{'height': 2688, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104701845955524637324"">Tim Hannafin</a>'], 'photo_reference': 'CmRaAAAArNgKigNhG7Ur0VIjJVaYFWhynp9efO_6hCQ9R0rhpUULlNZcTjuZ9MUcjaXPJIlZnY0uQMd6fencYm8ipF9UgGjsXQY1gCCf3DxPvIZLS0qbqs-9KBHHA3oJHIJiqsshEhBtD6kkQ56HEO2ZicLqO44lGhTG93oRDelCx8Y2Ospizl-w4q3LFg', 'width': 1520}]",ChIJVUEThoZw44kR3E4r_fn3esM,"{'compound_code': '9W5V+FX Boston, Massachusetts', 'global_code': '87JC9W5V+FX'}","75 State St, Boston","['clothing_store', 'department_store', 'jewelry_store', 'point_of_interest', 'store', 'establishment']",Brookfield Property Grou-4412-1710942
569,"{'location': {'lat': 42.358902, 'lng': -71.055325}, 'viewport': {'northeast': {'lat': 42.36033772989272, 'lng': -71.05400487010728}, 'southwest': {'lat': 42.35763807010728, 'lng': -71.05670452989271}}}",Hollister Staffing,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108986782990356010719"">Hollister Staffing</a>'], 'photo_reference': 'CmRaAAAAy1kme-q_EtiRTXkTnc9KOEMYbPd7tHYEK49bLz6U6x9XvpijsUWHoh3yR8HyHdjbBrqAgXluvRGdkWoytxBg2Kyh093FevzdspOrr7OWxAcDoNRND3I5pFuHhWJOj0bnEhCyHrFC2i6XolEuiSFUK6IYGhSzsFN4IRhsVoqaazihaS-DDPG0lw', 'width': 2048}]",ChIJmdUhhYZw44kRf5vzZxsgK-U,"{'compound_code': '9W5V+HV Boston, Massachusetts', 'global_code': '87JC9W5V+HV'}","75 State St 9th floor, Boston","['point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
570,"{'location': {'lat': 42.3585849, 'lng': -71.0549882}, 'viewport': {'northeast': {'lat': 42.36020032989272, 'lng': -71.05372252010727}, 'southwest': {'lat': 42.35750067010727, 'lng': -71.05642217989272}}}",StoneTurn,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106476159543238779293"">Stone Turn Group LLP</a>'], 'photo_reference': 'CmRaAAAAsz-oKQ-qknoXR2NrwEcgp1u3cvxoq0uNUW5lC3knX8gTtP2cfPRMKHBz6oPU5WlDl0kdFxErHOjxgR4Li9TSf_LG1k76xL0b4lBeeSJa9GyS5GYaVdQ5m6ykT7DwYLRQEhAXtDSHiVt_jpn1YP10tFQTGhRWaZbMjlCgMYWLDjwm-ZDX9Us-Hg', 'width': 2120}]",ChIJr4mygIZw44kRWEaghqeV0NM,"{'compound_code': '9W5W+C2 Boston, Massachusetts', 'global_code': '87JC9W5W+C2'}","75 State St Suite 902, Boston","['point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
571,"{'location': {'lat': 42.3586616, 'lng': -71.0550652}, 'viewport': {'northeast': {'lat': 42.36001142989272, 'lng': -71.05371537010728}, 'southwest': {'lat': 42.35731177010727, 'lng': -71.05641502989273}}}",Grant Thornton LLP,,ChIJdRXRL4Fw44kRmQBg8fEVRwQ,"{'compound_code': '9W5V+FX Boston, Massachusetts', 'global_code': '87JC9W5V+FX'}","75 State St 13th floor, Boston","['finance', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
572,"{'location': {'lat': 42.3597242, 'lng': -71.0530382}, 'viewport': {'northeast': {'lat': 42.36091197989272, 'lng': -71.05176077010726}, 'southwest': {'lat': 42.35821232010728, 'lng': -71.05446042989271}}}",DivcoWest,,ChIJ9ejQH65w44kRLUPOvJJbQeo,"{'compound_code': '9W5W+VQ Boston, Massachusetts', 'global_code': '87JC9W5W+VQ'}","200 State St 12th floor, Boston","['real_estate_agency', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
573,"{'location': {'lat': 42.35883219999999, 'lng': -71.05461939999999}, 'viewport': {'northeast': {'lat': 42.36036062989272, 'lng': -71.05332612010727}, 'southwest': {'lat': 42.35766097010728, 'lng': -71.05602577989272}}}",Santander Bank ATM,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112650330267807668962"">Santander Bank ATM</a>'], 'photo_reference': 'CmRaAAAAYZw8wuPdLq3_AyE4Q-XEGUZUmrBJ8K7DYySBzpcR0N1xLMzUHQY2wV5WQdTb73LRUqkw7l7umlgjbbzONoESjsIOIc5JwYTElv6lr1mIIbnn5z6dkg-VP1YdrxkcI59gEhCwtDDCQ4QNbdmQljxqyJxhGhSmdIWjUWb9EBgsIGk6MYas6JiO3w', 'width': 450}]",ChIJVUEThoZw44kRk3FnktEMs9c,"{'compound_code': '9W5W+G5 Boston, Massachusetts', 'global_code': '87JC9W5W+G5'}","75 State St, Boston","['atm', 'finance', 'insurance_agency', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
574,"{'location': {'lat': 42.3586616, 'lng': -71.0550652}, 'viewport': {'northeast': {'lat': 42.36023317989272, 'lng': -71.05379207010728}, 'southwest': {'lat': 42.35753352010727, 'lng': -71.05649172989273}}}",Alantra,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109237749992316675906"">Downer &amp; Co</a>'], 'photo_reference': 'CmRaAAAAa5aff6TRLWRALt79-ByFkD__8zxcYNKvJfc54ObMqeb-XKYNnaLjXBoOeCFhTsh20fo1md2Ppfr8GuHcawdbwhmQczF5gW_tu5fmjDDA7Hz-E00rXL7fpxvErBvyDfFZEhB5TrCswjWwLNPj9ewVuvOEGhRnvGeWiOHgEXrDs0CDs9lvRCRI7w', 'width': 3888}]",ChIJH9CZLYRw44kRCoXNPqUElZ8,"{'compound_code': '9W5V+FX Boston, Massachusetts', 'global_code': '87JC9W5V+FX'}","75 State St #1210, Boston","['finance', 'point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
575,"{'location': {'lat': 42.35272579999999, 'lng': -71.05844429999999}, 'viewport': {'northeast': {'lat': 42.35400107989272, 'lng': -71.05698707010728}, 'southwest': {'lat': 42.35130142010728, 'lng': -71.05968672989272}}}",State Street Corporation,"[{'height': 973, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107195768604943719603"">A Google User</a>'], 'photo_reference': 'CmRaAAAASuZwYxhVKKY03n3aI5ym4kVZG4hcAlABcyjOcE1-x2c8ZshcqfLEUxH4q7g4pnGOWxqT0CnAsfkB2NWYZ3JYgo0jfUhkyg2hA1Dz6at1AIMuzrjvC4vceM-1NeeGU95sEhBRldFwltpT5DNUADSNTP9DGhSAQl23uu4Pv0syoFjaVXv3EdJYMw', 'width': 1493}]",ChIJPaVhZYJw44kRqpNpNalUmuQ,"{'compound_code': '9W3R+3J Boston, Massachusetts', 'global_code': '87JC9W3R+3J'}","1 Lincoln St, Boston","['point_of_interest', 'establishment']",Brookfield Property Grou-4412-1710942
