,business_status,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,LocationID,permanently_closed,price_level
555,OPERATIONAL,"{'location': {'lat': 26.2388949, 'lng': -80.2517635}, 'viewport': {'northeast': {'lat': 26.24020487989272, 'lng': -80.25052402010726}, 'southwest': {'lat': 26.23750522010727, 'lng': -80.25322367989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,819b00e8517ac30607812c95d05d5bb77beeaba9,Coral Springs Nissan,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114740885560823047147"">Coral Springs Nissan</a>'], 'photo_reference': 'CmRaAAAAhA9aswoMZ9DeLKcvFIcYHXvCN3xk8Yng9Y-mXHNNTnOQ7lNh905F6QjBLRPVdqhL9SBSuWkrvX-bqCeHtQ6yccz8Rb5MT1ZWeS0qq0FdgjcdsADlymYl8B8JOSlBmYi0EhBBaGey4Hr2AhJkrE5k-PC7GhQqkk6vzAYBbnDbpzjpakqORinbFQ', 'width': 2048}]",ChIJ1xaHCA0F2YgR-le5O8Yvir0,"{'compound_code': '6PQX+H7 Coral Springs, Florida', 'global_code': '76RX6PQX+H7'}",4.5,ChIJ1xaHCA0F2YgR-le5O8Yvir0,GOOGLE,"['car_dealer', 'finance', 'point_of_interest', 'store', 'establishment']",1939.0,"9350 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
556,OPERATIONAL,"{'location': {'lat': 26.2386202, 'lng': -80.25114839999999}, 'viewport': {'northeast': {'lat': 26.23997082989272, 'lng': -80.24979462010727}, 'southwest': {'lat': 26.23727117010728, 'lng': -80.25249427989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,,Coral Springs Auto Mall,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110353985892809760846"">Kenneth Ononaiwu</a>'], 'photo_reference': 'CmRaAAAArIR-DTfkJIJp-y_sH4WOOmoKjb733ZfEPsJVwzgZRBryzJ_YkygER-71VuUL2xDsFw5JXV9Tns6Y9yazCsXFuL3b3a1sxoiQjQg7pTx9EkKXbsTNVWqhqHsSbAkV21WSEhBT3Wc2lOlhIx1DAdLStvlPGhT5U5V8IHoBqH0iifyy_6CDXomHUg', 'width': 4608}]",ChIJZQEglQ0F2YgRnqfPkaA9U-s,"{'compound_code': '6PQX+CG Coral Springs, Florida', 'global_code': '76RX6PQX+CG'}",3.9,ChIJZQEglQ0F2YgRnqfPkaA9U-s,GOOGLE,"['car_dealer', 'point_of_interest', 'store', 'establishment']",1068.0,"9300 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
557,OPERATIONAL,"{'location': {'lat': 26.2393816, 'lng': -80.2524782}, 'viewport': {'northeast': {'lat': 26.24078122989272, 'lng': -80.25111267010729}, 'southwest': {'lat': 26.23808157010728, 'lng': -80.25381232989274}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,,Coral Springs Honda,{'open_now': True},"[{'height': 1362, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117236539384518104063"">Coral Springs Honda</a>'], 'photo_reference': 'CmRaAAAAugv1FNAZjDSEtQkVJhe6f9Ox4owbjMm092f64wXGYA-Heyzd2sfhwh-ZGmOpvFyt6K6VAlVG9316lfMte5hSqqC96vt4foriG6rRY0-8WByjD6h5jJdpwL7qzXSL8ryVEhDCVb-jkB5lU_rBNFl9GqhsGhTdC6N75aYsLv7TBpYQuyvyQxR7ew', 'width': 2048}]",ChIJyQMPIw0F2YgRyk-cxxwiNFU,"{'compound_code': '6PQX+Q2 Coral Springs, Florida', 'global_code': '76RX6PQX+Q2'}",4.6,ChIJyQMPIw0F2YgRyk-cxxwiNFU,GOOGLE,"['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']",2783.0,"9400 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
558,OPERATIONAL,"{'location': {'lat': 26.241841, 'lng': -80.24428449999999}, 'viewport': {'northeast': {'lat': 26.24321872989272, 'lng': -80.24291832010728}, 'southwest': {'lat': 26.24051907010728, 'lng': -80.24561797989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,,The Plaza at Coral Springs II,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102059852909151441126"">Phyllis Albert</a>'], 'photo_reference': 'CmRaAAAAlikswGv6iVT_QKbvgynGx4PbQ9pyk6GyNFk1LEwfHSO0yeh-HJSqXDUDkN7Fm_xq65a_7gZyKIokdkUT4sTkwjOyaqwXKVxHLowdvN9_goKUWUeEfaRUWJBjB2KcKbciEhDbJqgUQlhnpddmePaCTJX1GhSFZOYnlZLFnqSPCO4YUHwJhoyfMQ', 'width': 4032}]",ChIJ4Rdhxg8F2YgRQZJolWXHk5Q,"{'compound_code': '6QR4+P7 Coral Springs, Florida', 'global_code': '76RX6QR4+P7'}",4.3,ChIJ4Rdhxg8F2YgRQZJolWXHk5Q,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",363.0,"766 Riverside Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
559,OPERATIONAL,"{'location': {'lat': 26.2436026, 'lng': -80.25223369999999}, 'viewport': {'northeast': {'lat': 26.24474207989272, 'lng': -80.25101367010728}, 'southwest': {'lat': 26.24204242010727, 'lng': -80.25371332989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ab3566e97d010fd561b9bba7bc8e4af8e31786d8,Surgery Center at Coral Springs,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'CmRaAAAAuFyFAClfV_cVfx6bs7vnM7UIIw-lrmDVkWGu_73736TAQAFELxhKBStzxtTPk9p-dxKLPUqOErDUU-UQaCyGo2kaQPy1vbBQkkIGtZRQFp_JHO7vzR21FUMuSURS15fFEhD8qKytLtYl_kZE9Cxwuca_GhTURTCpQh-hoHSrzJBNYybGmj9n-Q', 'width': 4032}]",ChIJ62TVxBIF2YgRS3X6iWMC3aI,"{'compound_code': '6PVX+C4 Coral Springs, Florida', 'global_code': '76RX6PVX+C4'}",4.3,ChIJ62TVxBIF2YgRS3X6iWMC3aI,GOOGLE,"['health', 'point_of_interest', 'establishment']",18.0,"967 N University Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
560,OPERATIONAL,"{'location': {'lat': 26.2388949, 'lng': -80.2517635}, 'viewport': {'northeast': {'lat': 26.24020487989272, 'lng': -80.25052402010726}, 'southwest': {'lat': 26.23750522010727, 'lng': -80.25322367989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Coral Springs Nissan Service Center,{'open_now': True},"[{'height': 250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104449299123860562776"">A Google User</a>'], 'photo_reference': 'CmRaAAAAwwq7u-MSzmsC247Fvg1-wfbU4ML3QDAN0ItXyd9DIqG8Wo25qjvOgUwQVrfczpcxi34bPFHE2zgbasZ3HIuqaG4y_X4BbkKv1wmzhQ0OgBZ9tmmWJZO08rWcz3h3zTr0EhAnkDpHfQnZu2SaI4YZ7v9jGhRoBGJa9SxmYffiFQ7BULe9-vtksw', 'width': 413}]",ChIJbfdaCA0F2YgR0cSA17vVxMA,"{'compound_code': '6PQX+H7 Coral Springs, Florida', 'global_code': '76RX6PQX+H7'}",3.2,ChIJbfdaCA0F2YgR0cSA17vVxMA,GOOGLE,"['car_repair', 'point_of_interest', 'store', 'establishment']",13.0,"9350 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
561,OPERATIONAL,"{'location': {'lat': 26.2406787, 'lng': -80.25330249999999}, 'viewport': {'northeast': {'lat': 26.24333025, 'lng': -80.25217512010727}, 'southwest': {'lat': 26.23979485, 'lng': -80.25487477989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,c88f4cee1cdf4bdf8e759338ebcb00565605a42e,Coral Square Promenade,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101288515471719373967"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJ_dZeyB9O17KfnFgBQNOE36Ki6bYJ_7PpFxc_RSGf5Xj8Eo9UnzZBS8_UTh0Vu-_4kcz5sp7GJoILHR8poTDFmN4n8p71BD7RQiWbBiGUkZRNTONu2DeBvC4cvcZgbp1EhA0YJTjzfyyLHvuk6k9BqO7GhTbu8uNBYk1gzl53BnO3VmTL8_Hgw', 'width': 4032}]",ChIJkRLHphIF2YgR97NWw5anPFw,"{'compound_code': '6PRW+7M Coral Springs, Florida', 'global_code': '76RX6PRW+7M'}",4.3,ChIJkRLHphIF2YgR97NWw5anPFw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",546.0,"725 N University Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
562,OPERATIONAL,"{'location': {'lat': 26.2413575, 'lng': -80.2510121}, 'viewport': {'northeast': {'lat': 26.24256812989272, 'lng': -80.24962532010727}, 'southwest': {'lat': 26.23986847010728, 'lng': -80.25232497989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,638de7de3d884b871d653707b4f0ced6a9958497,City Hall in the Mall,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107497896881443865148"">Mark Antilla</a>'], 'photo_reference': 'CmRaAAAAYEBKgqMFy1s1NC-e0vYRgmpUee_Ln-tgArEUCdIkXZN71MqNQjARAiJEQtD6zON9XU2Mdm3NzKvvJW468JP-yGUkoTtPVWw9ftS6bp-DAe3uJ2iyYfzzJSdeMUMm3dZ5EhCBevysIJG9_jSGAEHBprsmGhT3ermZyQTgq8cXL2sM0owQB5jhwA', 'width': 4032}]",ChIJU2yNGRIF2YgRq958oVdalqA,"{'compound_code': '6PRX+GH Coral Springs, Florida', 'global_code': '76RX6PRX+GH'}",4.0,ChIJU2yNGRIF2YgRq958oVdalqA,GOOGLE,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']",48.0,"9249 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
563,OPERATIONAL,"{'location': {'lat': 26.2431758, 'lng': -80.2526769}, 'viewport': {'northeast': {'lat': 26.24445462989272, 'lng': -80.25125697010726}, 'southwest': {'lat': 26.24175497010728, 'lng': -80.25395662989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,33ba9f59c93263a1cb164d0a46bfafa7f3c7dcc8,Coral Springs Med Spa,{'open_now': True},"[{'height': 700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118139841385546254840"">A Google User</a>'], 'photo_reference': 'CmRaAAAAjrjqnf487az0QCgsmuP3n5Vi0Fpkk6Ih1fHeQvgpDkDFpuVkPthcp9Zg0ZhH9ru_U8RPyolwRn1rwXH1DkwFy6MnZKMAkdHMN73vvZzsbSy2McXKYzt4g54-x2rB_iz_EhBsmn3iMqRZpguEsgYLx6YyGhSm1vUZRHB3dvEzF00Pfx0w7asMTw', 'width': 1420}]",ChIJMQFXSfIF2YgR__Ms7Uuxxz8,"{'compound_code': '6PVW+7W Coral Springs, Florida', 'global_code': '76RX6PVW+7W'}",0.0,ChIJMQFXSfIF2YgR__Ms7Uuxxz8,GOOGLE,"['spa', 'health', 'point_of_interest', 'establishment']",0.0,"993 N University Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
564,OPERATIONAL,"{'location': {'lat': 26.2360412, 'lng': -80.2483125}, 'viewport': {'northeast': {'lat': 26.23732567989272, 'lng': -80.24681902010728}, 'southwest': {'lat': 26.23462602010728, 'lng': -80.24951867989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Coral Springs Blazers Track Club,,,ChIJAxoCow4F2YgREW8i76SILHw,"{'compound_code': '6QP2+CM Coral Springs, Florida', 'global_code': '76RX6QP2+CM'}",0.0,ChIJAxoCow4F2YgREW8i76SILHw,GOOGLE,"['point_of_interest', 'establishment']",0.0,"9150 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
565,OPERATIONAL,"{'location': {'lat': 26.2386488, 'lng': -80.25099399999999}, 'viewport': {'northeast': {'lat': 26.23998092989272, 'lng': -80.24973647010728}, 'southwest': {'lat': 26.23728127010728, 'lng': -80.25243612989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Coral Springs Kia Service Center,{'open_now': True},"[{'height': 1698, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112542492792775297966"">A Google User</a>'], 'photo_reference': 'CmRaAAAAUFgU6Jn9O81WJYNi2kENESl8UlEqLwGb5tHUi7yuvTwt_g-oDf5AzBhxJM4poD-2Ab5y4q_B76Vel-Pq53UM9ILdvjXEjpn43pnr2hmBzaaSZxJPOHgg9FoNwXk0SyQjEhC4BfYXo9P8VLY5VrYqPPyeGhTl2j9MtYIAtUuFy9CwcJgVuKibMA', 'width': 2370}]",ChIJx4jFPZMF2YgRIbvjnGtkkVE,"{'compound_code': '6PQX+FJ Coral Springs, Florida', 'global_code': '76RX6PQX+FJ'}",0.0,ChIJx4jFPZMF2YgRIbvjnGtkkVE,GOOGLE,"['car_repair', 'point_of_interest', 'store', 'establishment']",0.0,"9330 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
566,OPERATIONAL,"{'location': {'lat': 26.2486246, 'lng': -80.2539559}, 'viewport': {'northeast': {'lat': 26.24990087989272, 'lng': -80.25254572010728}, 'southwest': {'lat': 26.24720122010728, 'lng': -80.25524537989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Coral Springs Funeral Home,{'open_now': True},"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117848011930093409381"">Coral Springs Funeral Home</a>'], 'photo_reference': 'CmRaAAAAb3LDlKXuV--9rLe2uLovqgGlKLCZNX0JXPvhbSWqvMsd0B1b230K3fwLIwZHnUHeYuYDxSCvlFmPz7TnAHUu1zzx5vVOe9vzO-ek7jQ4PBaAFaerYmZhNWjHP1OevMUSEhA2_Yv9GxYXj5YlpAUFxfJAGhQCLVioOfiw9_xwQrUs0FKWxaYHYg', 'width': 4752}]",ChIJOUJpyRQF2YgR8yFUAfhq-Vo,"{'compound_code': '6PXW+CC Coral Springs, Florida', 'global_code': '76RX6PXW+CC'}",4.4,ChIJOUJpyRQF2YgR8yFUAfhq-Vo,GOOGLE,"['funeral_home', 'point_of_interest', 'establishment']",8.0,"1420 N University Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
567,OPERATIONAL,"{'location': {'lat': 26.2460689, 'lng': -80.2498092}, 'viewport': {'northeast': {'lat': 26.24753707989272, 'lng': -80.24846742010727}, 'southwest': {'lat': 26.24483742010727, 'lng': -80.25116707989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Preserve at Coral Square,{'open_now': True},"[{'height': 437, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106167751157339065765"">Preserve At Coral Square</a>'], 'photo_reference': 'CmRaAAAAnfg-SMxNQC-gdETcuF3RYAx1JULN_A8dPPTTkj3JB0a8OhWJM-xZV6MuyHyjorwi_cEBKtuoOnlEdC9IQ2WduM4R6D_7pxcuMD91pf_JgT_N3A5R61U3WkJlgFBZGa1jEhArgH3easIMQ14EGUSAull7GhSKNRFo2WK_rLarJdFgrE5i5YYtuA', 'width': 1000}]",ChIJ7TBnqRMF2YgRYZkp83wHRwQ,"{'compound_code': '6QW2+C3 Coral Springs, Florida', 'global_code': '76RX6QW2+C3'}",2.5,ChIJ7TBnqRMF2YgRYZkp83wHRwQ,GOOGLE,"['point_of_interest', 'establishment']",86.0,"9111 Ramblewood Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
568,OPERATIONAL,"{'location': {'lat': 26.2416491, 'lng': -80.2498373}, 'viewport': {'northeast': {'lat': 26.24317967989272, 'lng': -80.24839342010726}, 'southwest': {'lat': 26.24048002010728, 'lng': -80.25109307989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,13d048827fcebecb73c071fde0ddd24964574355,"Windsor (Coral Square - Coral Springs, FL)",{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100677346766046797597"">Donny West</a>'], 'photo_reference': 'CmRaAAAAzp-G5HPEiVVgpONKg8O-Wwd2CiUXHToYeDIRffyMxKSElbh21pZbNTFuKnwCkjL5TMNqVzV89ysFUHnyCM6lHayPieDFTZPj2QqOd0VXs54NtrsRmKDvVuqL6ltf03iAEhAAu_yuRqrkTt1cq9pxNa0PGhS-WMvh2ZR87Qd34rKjG2j6o7Nmzg', 'width': 3024}]",ChIJA5nU3fYF2YgRFfUpkQoNm-0,"{'compound_code': '6QR2+M3 Coral Springs, Florida', 'global_code': '76RX6QR2+M3'}",4.5,ChIJA5nU3fYF2YgRFfUpkQoNm-0,GOOGLE,"['shoe_store', 'point_of_interest', 'clothing_store', 'store', 'establishment']",2.0,"9469 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
569,OPERATIONAL,"{'location': {'lat': 26.2444224, 'lng': -80.2516625}, 'viewport': {'northeast': {'lat': 26.24574032989272, 'lng': -80.25031992010727}, 'southwest': {'lat': 26.24304067010728, 'lng': -80.25301957989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d739ed055304629947b395e05e004eea187f53fe,The Salt Room-Coral Springs,{'open_now': True},"[{'height': 622, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110208531690295135153"">A Google User</a>'], 'photo_reference': 'CmRaAAAAyUL60ThxXkgCrx6PlpW6zpLGKjQVmeDTM-maA1b8wsnmBoXSgA-LIi0lsVRnHJOx-LAdMP5BJe_BAjEaIWU40xsrSO5e2xH9H-gWS9dH9i3D8qMBPzhzhIYnGWgeRGorEhB9WJ8fzP04SXvhS9nYOYWPGhQs_Peo6yyp2ax5eUhMZJGUZexEJA', 'width': 600}]",ChIJ8_t0Zd4F2YgRqUk3IeBTMCg,"{'compound_code': '6PVX+Q8 Coral Springs, Florida', 'global_code': '76RX6PVX+Q8'}",4.8,ChIJ8_t0Zd4F2YgRqUk3IeBTMCg,GOOGLE,"['health', 'point_of_interest', 'establishment']",29.0,"1233 N University Dr, Coral Springs",Transform Midco 2019-4494-2095435,,
570,CLOSED_TEMPORARILY,"{'location': {'lat': 26.2427952, 'lng': -80.2446387}, 'viewport': {'northeast': {'lat': 26.24416312989273, 'lng': -80.24313837010727}, 'southwest': {'lat': 26.24146347010728, 'lng': -80.24583802989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Coral Springs Dry Cleaners,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'CmRaAAAAsLRgJ9XQPgv9Z6TEKn_gChJwmXt5ZCOBrNMQlB70_pnvBXws-_aJVmEF2unf3oR017ibwPaHJUFhJdx6ecIDWs0Ay_UelYDArZADQkghxQ72vdNO26KriPutaRcwmb0TEhAgqWiBI0ariq9fio2mPSxNGhQ4orZPiKnTs5DvrQQ63Fmci3fLEQ', 'width': 4032}]",ChIJFXQvBxAF2YgR8JvIeQuA3GY,"{'compound_code': '6QV4+44 Coral Springs, Florida', 'global_code': '76RX6QV4+44'}",3.8,ChIJFXQvBxAF2YgR8JvIeQuA3GY,GOOGLE,"['laundry', 'point_of_interest', 'establishment']",15.0,"778 Riverside Dr, Coral Springs",Transform Midco 2019-4494-2095435,True,
571,OPERATIONAL,"{'location': {'lat': 26.2386335, 'lng': -80.2527798}, 'viewport': {'northeast': {'lat': 26.24003212989272, 'lng': -80.25154777010728}, 'southwest': {'lat': 26.23733247010728, 'lng': -80.25424742989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Coral Springs Honda Service Center,{'open_now': True},"[{'height': 508, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108800049596068030421"">A Google User</a>'], 'photo_reference': 'CmRaAAAATJHrABtNopdxeV1hHS_vq1sX8vrm3DULIbL9SHSU7eOFbyqNacJSZcJWJaGtznLe9poFES45qZrRy8X4ZvccNuIpTU-wKq9JfBmVarcumZL57fynBuScD2CBb7wE0GMeEhA-hv8rJKMv-OA68sSoP7NKGhS9Vz0ay3eeS-NmTM0M-usaOCpEWQ', 'width': 909}]",ChIJm89N014F2YgRccPZKhbLSFg,"{'compound_code': '6PQW+FV Coral Springs, Florida', 'global_code': '76RX6PQW+FV'}",0.0,ChIJm89N014F2YgRccPZKhbLSFg,GOOGLE,"['car_repair', 'point_of_interest', 'store', 'establishment']",0.0,"9400 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
572,OPERATIONAL,"{'location': {'lat': 26.23875, 'lng': -80.25034099999999}, 'viewport': {'northeast': {'lat': 26.24006597989272, 'lng': -80.24900047010728}, 'southwest': {'lat': 26.23736632010727, 'lng': -80.25170012989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,,Coral Springs Pre-Owned Superstore,{'open_now': True},"[{'height': 700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113922701430736320283"">Coral Springs Pre-Owned Superstore</a>'], 'photo_reference': 'CmRaAAAAldsb-tr7lkzuC17-tAIbCiUGygARvYV-E4vhstcy54Kb2cwqWe6Wo8GQZ9-mUjqPzZi3zSFEKhbJT1YsDq3zrdKFg2BB3IiKXeuEIbYpPkUjmnBMegXFrscR2ghJPVFFEhDqRx884HbPKdS7ata1llkzGhQDOiAOpGkOmrdK93pKXALlafDvmQ', 'width': 1250}]",ChIJc4twmA0F2YgRafhFkFCu5Ls,"{'compound_code': '6PQX+FV Coral Springs, Florida', 'global_code': '76RX6PQX+FV'}",3.7,ChIJc4twmA0F2YgRafhFkFCu5Ls,GOOGLE,"['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']",12.0,"9320 W Atlantic Blvd, Coral Springs",Transform Midco 2019-4494-2095435,,
573,OPERATIONAL,"{'location': {'lat': 29.4039975, 'lng': -95.0161277}, 'viewport': {'northeast': {'lat': 29.40523757989272, 'lng': -95.01482577010728}, 'southwest': {'lat': 29.40253792010728, 'lng': -95.01752542989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Galveston County WIC Texas City Clinic,{'open_now': True},"[{'height': 3613, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107730619989370885130"">A Google User</a>'], 'photo_reference': 'CmRaAAAAjYPo_VRN63dOz000aG5I64BW9bQw2UzR0rRMn_AnKYpRjHqsAz8mZAlWjTf_AxJynStgZtWEIxUmUbPg4PWtJdipgWDXUW5qaEHY-anuTTJjMaJ1zolj0IJbFgbEvWfNEhA1simIqmI6H9prq2d3zZpgGhTMqGSHcm2cYkyl0g2VhRfIFNb63A', 'width': 3203}]",ChIJSRsaPoh-P4YRRxcF6lofLUk,"{'compound_code': 'CX3M+HG Texas City, Texas', 'global_code': '76X6CX3M+HG'}",4.1,ChIJSRsaPoh-P4YRRxcF6lofLUk,GOOGLE,"['health', 'point_of_interest', 'establishment']",36.0,"9850-B Emmett F Lowry Expy B101, Texas City",Transform Midco 2019-4494-2095295,,
574,OPERATIONAL,"{'location': {'lat': 29.4032603, 'lng': -95.0161351}, 'viewport': {'northeast': {'lat': 29.40459742989272, 'lng': -95.01478517010727}, 'southwest': {'lat': 29.40189777010728, 'lng': -95.01748482989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Dekorse Tyson B MD,,,ChIJFX4WMYh-P4YRMO2cVofirV0,"{'compound_code': 'CX3M+8G Texas City, Texas', 'global_code': '76X6CX3M+8G'}",0.0,ChIJFX4WMYh-P4YRMO2cVofirV0,GOOGLE,"['doctor', 'health', 'point_of_interest', 'establishment']",0.0,"9300 Emmett F Lowry Expy # 138, Texas City",Transform Midco 2019-4494-2095295,,
575,OPERATIONAL,"{'location': {'lat': 29.4035614, 'lng': -95.01736}, 'viewport': {'northeast': {'lat': 29.40491212989272, 'lng': -95.01597362010729}, 'southwest': {'lat': 29.40221247010728, 'lng': -95.01867327989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,e63e0ac2284040a9ecfc8bf95b594ae333ed3849,Galveston County Health District,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115452060711901053243"">Richard Pierce</a>'], 'photo_reference': 'CmRaAAAALVopX8AjvIpVo8HJEET4dM_GOfF-I8MX-VHruEXFH8LqlF9HH2WWueVcuI6qj56atyNRd9lFwUgNQpXTlT-eWNHs-ISeE1l8RbZSU-nml4RRenjb6IS5qZWgJFHboJY3EhB4XsyCfqI2ZLPO8bc1W09UGhQU72WmEHxSfcjTCnbKSNofAvTfOA', 'width': 3872}]",ChIJeW565t54P4YR8OpmOumFPnI,"{'compound_code': 'CX3M+C3 Texas City, Texas', 'global_code': '76X6CX3M+C3'}",4.1,ChIJeW565t54P4YR8OpmOumFPnI,GOOGLE,"['local_government_office', 'health', 'point_of_interest', 'establishment']",14.0,"9850-A Emmett F Lowry Expy A108, Texas City",Transform Midco 2019-4494-2095295,,
576,OPERATIONAL,"{'location': {'lat': 29.4034691, 'lng': -95.0152494}, 'viewport': {'northeast': {'lat': 29.40480672989272, 'lng': -95.01397997010729}, 'southwest': {'lat': 29.40210707010728, 'lng': -95.01667962989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,,Texas City Health District,{},,ChIJtfGUPYh-P4YRdzJdZcBUw8A,"{'compound_code': 'CX3M+9W Texas City, Texas', 'global_code': '76X6CX3M+9W'}",1.0,ChIJtfGUPYh-P4YRdzJdZcBUw8A,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",1.0,"9850 Emmett F Lowry Expy, Texas City",Transform Midco 2019-4494-2095295,,
577,OPERATIONAL,"{'location': {'lat': 29.4010955, 'lng': -95.0229318}, 'viewport': {'northeast': {'lat': 29.40239612989273, 'lng': -95.02139417010729}, 'southwest': {'lat': 29.39969647010728, 'lng': -95.02409382989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,40d00eb4c10fa20ae7fd2116695f0710293499d6,UTMB Health Urgent Care - Texas City,{},"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102637708599652548259"">UTMB Health Urgent Care - Texas City</a>'], 'photo_reference': 'CmRaAAAADTDycOdlCj_RSk4qf9GG1W_oFw2e6ljy9Z21pqbaprsIqXuX8i8XXg8UXk0ZzLiS-fi2rBtcZVvBKUMrzyx6_6974RcKWJML59I2EsnkCU2fwhMV4_iVB0CSi5E7wvAPEhAQFupR4A7fF-6Tvry87vOkGhROd3quziW8BbV3G8Nf2DoxvRfvWg', 'width': 600}]",ChIJV7QpYmR-P4YRw1BNWuCHlSk,"{'compound_code': 'CX2G+CR Texas City, Texas', 'global_code': '76X6CX2G+CR'}",3.9,ChIJV7QpYmR-P4YRw1BNWuCHlSk,GOOGLE,"['health', 'point_of_interest', 'establishment']",26.0,"10121 Emmett F Lowry Expy, Texas City",Transform Midco 2019-4494-2095295,,
